Date,ABBV,BMY,GSK,JNJ,MRK,NVS,PFE
2022-04-18,154.82110595703125,75.0507583618164,44.44959259033203,172.9788360595703,83.55029296875,88.41740417480469,50.13090896606445
2022-04-19,151.8968505859375,74.70850372314453,44.15133285522461,178.25601196289062,83.27849578857422,87.7848892211914,48.525638580322266
2022-04-20,152.2368621826172,75.56902313232422,44.10322952270508,179.04466247558594,83.92887878417969,87.43988800048828,48.10981369018555
2022-04-21,154.00503540039062,75.84281921386719,43.95891189575195,178.52862548828125,83.70561981201172,86.20361328125,47.490909576416016
2022-04-22,150.57557678222656,74.07289123535156,43.16998291015625,176.75657653808594,82.1136245727539,85.49443817138672,46.5432243347168
2022-04-25,151.84825134277344,74.36625671386719,43.42974853515625,181.10882568359375,82.9387435913086,86.67321014404297,47.33618927001953
2022-04-26,151.73167419433594,73.91643524169922,42.708168029785156,179.8138427734375,82.00685119628906,85.25484466552734,47.413551330566406
2022-04-27,153.13064575195312,74.13156127929688,43.718379974365234,177.30184936523438,81.93889617919922,85.68611145019531,48.10014343261719
2022-04-28,151.85797119140625,75.49079132080078,44.007015228271484,178.62600708007812,85.98681640625,86.46237182617188,48.84475326538086
2022-04-29,142.69656372070312,73.60352325439453,43.56444549560547,175.70504760742188,86.09358978271484,84.36357879638672,47.45222854614258
2022-05-02,143.65835571289062,73.41773223876953,43.02566909790039,173.93301391601562,85.08403778076172,83.9994125366211,46.746299743652344
2022-05-03,145.33909606933594,73.38839721679688,43.41050720214844,173.59222412109375,84.55013275146484,83.83649444580078,47.66497802734375
2022-05-04,147.2724151611328,74.62049865722656,43.44898986816406,175.451904296875,85.9285659790039,84.59358215332031,48.02277755737305
2022-05-05,147.84559631347656,74.56182098388672,42.708168029785156,172.1025390625,85.43350982666016,82.619384765625,46.8526725769043
2022-05-06,148.47708129882812,74.97251892089844,42.41953659057617,171.72280883789062,85.80237579345703,82.2456283569336,47.423221588134766
2022-05-09,146.6603546142578,74.58137512207031,41.52476501464844,172.65753173828125,85.07433319091797,80.00308990478516,47.036407470703125
2022-05-10,147.75816345214844,74.60093688964844,41.7749137878418,172.42384338378906,85.2393569946289,80.87518310546875,47.8583869934082
2022-05-11,147.6318817138672,74.46404266357422,40.91863250732422,171.48915100097656,86.5789566040039,80.53976440429688,47.819705963134766
2022-05-12,149.8955078125,74.6107177734375,40.86091613769531,173.18328857421875,88.17094421386719,81.8239517211914,49.12609100341797
2022-05-13,149.1280059814453,74.12178802490234,41.678707122802734,172.190185546875,87.76324462890625,82.2456283569336,48.66788101196289
2022-05-16,151.04190063476562,75.20721435546875,42.688926696777344,173.38775634765625,89.61732482910156,84.15274047851562,49.399070739746094
2022-05-17,150.37155151367188,76.48822021484375,43.01604080200195,174.1082763671875,90.27741241455078,84.25816345214844,50.05226516723633
2022-05-18,148.08847045898438,75.31476593017578,41.97696304321289,170.87574768066406,89.40376281738281,84.02816009521484,49.13584899902344
2022-05-19,147.39871215820312,74.27824401855469,42.24853515625,169.3568572998047,89.39405822753906,84.957763671875,49.379573822021484
2022-05-20,146.7089385986328,74.5031509399414,43.17962646484375,172.31674194335938,90.81131744384766,85.69568634033203,51.15392303466797
2022-05-23,143.81381225585938,75.00186157226562,43.402706146240234,175.83460998535156,91.08312225341797,86.93196105957031,51.55363845825195
2022-05-24,144.86305236816406,75.4223403930664,43.64517593383789,177.75523376464844,91.8694076538086,88.10115051269531,52.070343017578125
2022-05-25,147.6318817138672,75.52989959716797,43.61608123779297,176.01100158691406,91.00546264648438,87.44947052001953,52.36281967163086
2022-05-26,146.28147888183594,75.87215423583984,43.082637786865234,175.85421752929688,89.60761260986328,87.45905303955078,52.635799407958984
2022-05-27,145.72769165039062,74.45426177978516,42.733482360839844,177.4514617919922,90.3550796508789,87.65072631835938,52.557804107666016
2022-05-31,143.17259216308594,73.77953338623047,42.57829666137695,175.92282104492188,89.3358154296875,87.15238189697266,51.709625244140625
2022-06-01,141.8610382080078,73.30038452148438,41.74418640136719,174.13937377929688,88.47187042236328,85.90652465820312,51.056427001953125
2022-06-02,142.57025146484375,73.40795135498047,42.083648681640625,173.5906219482422,87.36524963378906,86.05027770996094,51.3586540222168
