Fecha,Rendimiento Anual,precio_cierre
2013-12-31,0.5637623620981942,
2014-12-31,0.27918324478648127,
2015-12-31,-0.06500761460115179,
2016-12-31,0.09791993698046819,
2017-12-31,0.6007492296493215,
2018-12-31,-0.009564805709893709,
2019-12-31,0.014681457356377603,
2020-12-31,0.27718277158282967,
2021-12-31,0.3242602761189206,
2022-12-31,0.24007702715464796,
